Date,Dollar_Index,Gold_Price,Interest_Rate,US_10_Year,VIX_Value,BTC_Price,ETH_Price,SOL_Price,XRP_Price
2022-09-09,109.0,1717.075,2.33,3.315,22.79,21381.15234375,1719.08544921875,34.73976516723633,21381.15234375
2022-09-10,109.0,1717.075,2.33,3.315,22.79,21680.5390625,1776.2037353515625,35.12672805786133,21680.5390625
2022-09-11,109.0,1717.075,2.33,3.315,22.79,21769.255859375,1761.800048828125,34.96596145629883,21769.255859375
2022-09-12,108.33000183105467,1725.4175,2.33,3.358,23.87,22370.44921875,1713.7652587890625,37.4241828918457,22370.44921875
2022-09-13,109.81999969482422,1702.2933,2.33,3.412,27.27,20296.70703125,1580.7879638671875,33.430816650390625,20296.70703125
2022-09-14,109.66000366210938,1697.6191,2.33,3.404,26.16,20241.08984375,1634.7550048828125,34.09157180786133,20241.08984375
2022-09-15,109.73999786376952,1662.5775,2.33,3.449,26.27,19701.2109375,1471.6934814453125,33.04768371582031,19701.2109375
2022-09-16,109.76000213623048,1675.2805,2.33,3.455,26.3,19772.583984375,1432.44775390625,32.208858489990234,19772.583984375
2022-09-17,109.76000213623048,1675.2805,2.33,3.455,26.3,20127.576171875,1469.74169921875,33.75077819824219,20127.576171875
2022-09-18,109.76000213623048,1675.2805,2.33,3.455,26.3,19419.505859375,1335.3291015625,31.05985450744629,19419.505859375
2022-09-19,109.73999786376952,1675.4505,2.33,3.494,25.76,19544.12890625,1377.5413818359375,32.685302734375,19544.12890625
2022-09-20,110.22000122070312,1666.3787,2.33,3.569,27.16,18890.7890625,1324.38818359375,31.433040618896484,18890.7890625
2022-09-21,110.63999938964844,1666.8727,2.33,3.534,27.99,18547.400390625,1252.6077880859375,30.826377868652344,18547.400390625
2022-09-22,111.3499984741211,1672.4703,3.08,3.71,27.35,19413.55078125,1327.68017578125,32.408905029296875,19413.55078125
2022-09-23,113.19000244140624,1644.4717,3.08,3.687,29.92,19297.638671875,1328.259521484375,33.6766357421875,19297.638671875
2022-09-24,113.19000244140624,1644.4717,3.08,3.687,29.92,18937.01171875,1317.9932861328125,33.462650299072266,18937.01171875
2022-09-25,113.19000244140624,1644.4717,3.08,3.687,29.92,18802.09765625,1294.216796875,32.33536148071289,18802.09765625
2022-09-26,114.0999984741211,1628.0698,3.08,3.928,32.26,19222.671875,1335.3201904296875,33.88055419921875,19222.671875
2022-09-27,114.11000061035156,1628.9589,3.08,3.949,32.6,19110.546875,1330.127685546875,32.75012969970703,19110.546875
2022-09-28,112.5999984741211,1656.6025,3.08,3.737,30.18,19426.720703125,1337.410888671875,33.23543930053711,19426.720703125
2022-09-29,112.25,1664.2594,3.08,3.782,31.84,19573.05078125,1335.65234375,33.952449798583984,19573.05078125
2022-09-30,112.12000274658205,1660.8799,3.08,3.829,31.62,19431.7890625,1327.9786376953125,33.21244430541992,19431.7890625
2022-10-01,112.12000274658205,1660.8799,3.08,3.829,31.62,19312.095703125,1311.6444091796875,32.46939468383789,19312.095703125
2022-10-02,112.12000274658205,1660.8799,3.08,3.829,31.62,19044.107421875,1276.093505859375,32.05569839477539,19044.107421875
2022-10-03,111.75,1701.0961,3.08,3.643,30.1,19623.580078125,1323.439208984375,32.967620849609375,19623.580078125
2022-10-04,110.06999969482422,1725.3733,3.08,3.635,29.07,20336.84375,1362.1265869140625,34.12247085571289,20336.84375
2022-10-05,111.06999969482422,1718.2606,3.08,3.755,28.55,20160.716796875,1352.837158203125,34.073883056640625,20160.716796875
2022-10-06,112.26000213623048,1711.9558,3.08,3.828,30.52,19955.443359375,1351.70947265625,33.34281921386719,19955.443359375
2022-10-07,112.8000030517578,1695.0231,3.08,3.888,31.36,19546.849609375,1332.5169677734375,33.00146484375,19546.849609375
2022-10-08,112.8000030517578,1695.0231,3.08,3.888,31.36,19416.568359375,1315.50048828125,32.57793426513672,19416.568359375
2022-10-09,112.8000030517578,1695.0231,3.08,3.888,31.36,19446.42578125,1322.604248046875,32.91388320922852,19446.42578125
2022-10-10,113.13999938964844,1669.7836,3.08,3.955,32.45,19141.484375,1291.337646484375,31.970834732055664,19141.484375
2022-10-11,113.22000122070312,1664.1168,3.08,3.945,33.63,19051.41796875,1279.57568359375,30.77686882019043,19051.41796875
2022-10-12,113.31999969482422,1674.8588,3.08,3.902,33.57,19157.4453125,1294.9063720703125,31.16548538208008,19157.4453125
2022-10-13,112.36000061035156,1663.9278,3.08,3.95,31.94,19382.904296875,1288.1239013671875,30.54451942443848,19382.904296875
2022-10-14,113.30999755859376,1644.6412,3.08,4.023,32.02,19185.65625,1297.422119140625,30.007417678833008,19185.65625
2022-10-15,113.30999755859376,1644.6412,3.08,4.023,32.02,19067.634765625,1274.8717041015625,29.575347900390625,19067.634765625
2022-10-16,113.30999755859376,1644.6412,3.08,4.023,32.02,19268.09375,1306.296630859375,30.168840408325195,19268.09375
2022-10-17,112.04000091552734,1650.1075,3.08,4.012,31.37,19550.7578125,1331.713623046875,31.224876403808597,19550.7578125
2022-10-18,112.12999725341795,1652.487,3.08,4.007,30.5,19334.416015625,1310.447021484375,30.164331436157227,19334.416015625
2022-10-19,112.9800033569336,1627.525,3.08,4.138,30.76,19139.53515625,1285.7442626953125,28.900798797607425,19139.53515625
2022-10-20,112.87999725341795,1626.65,3.08,4.233,29.98,19053.740234375,1283.200927734375,28.08509635925293,19053.740234375
2022-10-21,112.01000213623048,1657.6825,3.08,4.219,29.69,19172.46875,1299.9464111328125,28.10867691040039,19172.46875
2022-10-22,112.01000213623048,1657.6825,3.08,4.219,29.69,19208.189453125,1314.2991943359375,28.01386260986328,19208.189453125
2022-10-23,112.01000213623048,1657.6825,3.08,4.219,29.69,19567.0078125,1363.447021484375,29.27007102966309,19567.0078125
2022-10-24,111.98999786376952,1652.015,3.08,4.247,29.85,19345.572265625,1344.99853515625,28.3100643157959,19345.572265625
2022-10-25,110.9499969482422,1652.5885,3.08,4.1,28.46,20095.857421875,1461.6654052734375,30.93997573852539,20095.857421875
2022-10-26,109.6999969482422,1666.8893,3.08,4.007,27.28,20770.44140625,1566.566650390625,31.28472137451172,20770.44140625
2022-10-27,110.58999633789062,1662.1567,3.08,3.927,27.39,20285.8359375,1514.3748779296875,30.630624771118164,20285.8359375
2022-10-28,110.66999816894533,1644.6679,3.08,4.01,25.75,20595.3515625,1555.4779052734375,32.111263275146484,20595.3515625
2022-10-29,110.66999816894533,1644.6679,3.08,4.01,25.75,20818.4765625,1619.698486328125,32.85712814331055,20818.4765625
2022-10-30,110.66999816894533,1644.6679,3.08,4.01,25.75,20635.603515625,1590.7833251953125,32.9659309387207,20635.603515625
2022-10-31,111.52999877929688,1632.38,3.08,4.05,25.88,20495.7734375,1572.7144775390625,32.61103820800781,20495.7734375
2022-11-01,111.4800033569336,1646.655,3.08,4.048,25.81,20485.2734375,1579.70458984375,32.2484245300293,20485.2734375
2022-11-02,111.3499984741211,1633.8692,3.08,4.096,25.86,20159.50390625,1519.7117919921875,30.78807640075684,20159.50390625
2022-11-03,112.93000030517578,1629.7067,3.83,4.149,25.3,20209.98828125,1531.541748046875,30.84387969970703,20209.98828125
2022-11-04,110.87999725341795,1681.325,3.83,4.163,24.55,21147.23046875,1645.0933837890625,33.780853271484375,21147.23046875
2022-11-05,110.87999725341795,1681.325,3.83,4.163,24.55,21282.69140625,1627.968017578125,36.76576232910156,21282.69140625
2022-11-06,110.87999725341795,1681.325,3.83,4.163,24.55,20926.486328125,1572.2347412109375,32.6835823059082,20926.486328125
2022-11-07,110.12000274658205,1675.2708,3.83,4.218,24.35,20602.81640625,1568.59130859375,29.60134506225586,20602.81640625
2022-11-08,109.62000274658205,1712.4447,3.83,4.128,25.54,18541.271484375,1332.8355712890625,24.152936935424805,18541.271484375
2022-11-09,110.5500030517578,1706.7049,3.83,4.099,26.09,15880.7802734375,1100.1697998046875,13.94085693359375,15880.7802734375
2022-11-10,108.20999908447266,1755.5,3.83,3.811,23.53,17586.771484375,1299.464599609375,17.681407928466797,17586.771484375
2022-11-11,106.29000091552734,1771.36,3.83,3.811,22.52,17034.29296875,1287.2210693359375,16.326745986938477,17034.29296875
2022-11-12,106.29000091552734,1771.36,3.83,3.811,22.52,16799.185546875,1255.268310546875,14.53900146484375,16799.185546875
2022-11-13,106.29000091552734,1771.36,3.83,3.811,22.52,16353.365234375,1221.8192138671875,13.164528846740724,16353.365234375
2022-11-14,106.66000366210938,1771.3933,3.83,3.863,23.73,16618.19921875,1241.604248046875,14.00135612487793,16618.19921875
2022-11-15,106.4000015258789,1779.1838,3.83,3.777,24.54,16884.61328125,1251.7362060546875,14.301294326782228,16884.61328125
2022-11-16,106.27999877929688,1773.3999,3.83,3.69,24.11,16669.439453125,1215.6025390625,14.285508155822754,16669.439453125
2022-11-17,106.69000244140624,1760.4007,3.83,3.769,23.93,16687.517578125,1200.80859375,13.638734817504885,16687.517578125
2022-11-18,106.93000030517578,1751.0784,3.83,3.829,23.12,16697.77734375,1212.30029296875,13.247496604919434,16697.77734375
2022-11-19,106.93000030517578,1751.0784,3.83,3.829,23.12,16711.546875,1218.4267578125,12.851014137268066,16711.546875
2022-11-20,106.93000030517578,1751.0784,3.83,3.829,23.12,16291.83203125,1142.4666748046875,12.252833366394045,16291.83203125
2022-11-21,107.83999633789062,1737.9575,3.83,3.84,22.36,15787.2841796875,1108.35302734375,11.846208572387695,15787.2841796875
2022-11-22,107.22000122070312,1740.09,3.83,3.758,21.29,16189.76953125,1135.1734619140625,12.435625076293944,16189.76953125
2022-11-23,106.08000183105467,1749.59,3.83,3.689,20.35,16610.70703125,1183.1995849609375,14.35151195526123,16610.70703125
2022-11-24,106.08000183105467,1755.49,3.83,3.661,20.42,16604.46484375,1203.983154296875,14.582350730895996,16604.46484375
2022-11-25,105.95999908447266,1754.5487,3.83,3.691,20.5,16521.841796875,1198.9259033203125,14.063138008117676,16521.841796875
2022-11-26,105.95999908447266,1754.5487,3.83,3.691,20.5,16464.28125,1205.89794921875,14.159193992614746,16464.28125
2022-11-27,105.95999908447266,1754.5487,3.83,3.691,20.5,16444.626953125,1195.126953125,14.115766525268556,16444.626953125
2022-11-28,106.68000030517578,1741.275,3.83,3.679,22.21,16217.322265625,1170.086181640625,13.404518127441406,16217.322265625
2022-11-29,106.81999969482422,1749.815,3.83,3.75,21.89,16444.982421875,1216.9012451171875,13.369733810424805,16444.982421875
2022-11-30,105.9499969482422,1768.61,3.83,3.611,20.58,17168.56640625,1295.6885986328125,14.115445137023926,17168.56640625
2022-12-01,104.7300033569336,1803.055,3.83,3.51,19.84,16967.1328125,1276.27392578125,13.480968475341797,16967.1328125
2022-12-02,104.5500030517578,1797.915,3.83,3.492,19.06,17088.66015625,1294.3033447265625,13.7156400680542,17088.66015625
2022-12-03,104.5500030517578,1797.915,3.83,3.492,19.06,16908.236328125,1243.3348388671875,13.302457809448242,16908.236328125
2022-12-04,104.5500030517578,1797.915,3.83,3.492,19.06,17130.486328125,1280.256591796875,13.718218803405762,17130.486328125
2022-12-05,105.29000091552734,1768.915,3.83,3.583,20.75,16974.826171875,1259.6767578125,13.8311128616333,16974.826171875
2022-12-06,105.58000183105467,1770.6663,3.83,3.531,22.17,17089.50390625,1271.65380859375,14.288854598999023,17089.50390625
2022-12-07,105.0999984741211,1786.0849,3.83,3.421,22.68,16848.126953125,1232.4375,13.5196533203125,16848.126953125
2022-12-08,104.7699966430664,1789.1498,3.83,3.489,22.29,17233.474609375,1281.1163330078125,13.68922233581543,17233.474609375
2022-12-09,104.80999755859376,1797.368,3.83,3.586,22.83,17133.15234375,1264.2847900390625,13.580187797546388,17133.15234375
2022-12-10,104.80999755859376,1797.368,3.83,3.586,22.83,17128.724609375,1266.3841552734375,13.576995849609377,17128.724609375
2022-12-11,104.80999755859376,1797.368,3.83,3.586,22.83,17104.193359375,1263.8685302734375,13.427809715270996,17104.193359375
2022-12-12,105.12999725341795,1781.5723,3.83,3.617,25.0,17206.4375,1274.6190185546875,13.318544387817385,17206.4375
2022-12-13,103.9800033569336,1810.9829,3.83,3.501,22.55,17781.318359375,1320.5491943359375,13.833986282348633,17781.318359375
2022-12-14,103.7699966430664,1807.4906,3.83,3.479,21.14,17815.650390625,1309.3287353515625,14.140525817871094,17815.650390625
2022-12-15,104.55999755859376,1776.9686,4.33,3.45,22.83,17364.865234375,1266.3538818359375,14.02151107788086,17364.865234375
2022-12-16,104.6999969482422,1792.7961,4.33,3.488,22.62,16647.484375,1168.2593994140625,12.266606330871582,16647.484375
2022-12-17,104.6999969482422,1792.7961,4.33,3.488,22.62,16795.091796875,1188.1495361328125,12.504404067993164,16795.091796875
2022-12-18,104.6999969482422,1792.7961,4.33,3.488,22.62,16757.9765625,1184.7152099609375,12.41312026977539,16757.9765625
2022-12-19,104.72000122070312,1787.5957,4.33,3.59,22.42,16439.6796875,1167.60986328125,11.932655334472656,16439.6796875
2022-12-20,103.97000122070312,1818.0246,4.33,3.692,21.48,16906.3046875,1217.70361328125,12.28051471710205,16906.3046875
2022-12-21,104.16000366210938,1814.5101,4.33,3.673,20.07,16817.53515625,1213.5999755859375,12.128985404968262,16817.53515625
2022-12-22,104.43000030517578,1792.2667,4.33,3.686,21.97,16830.341796875,1218.18212890625,11.794829368591309,16830.341796875
2022-12-23,104.30999755859376,1798.4193,4.33,3.751,20.87,16796.953125,1220.159423828125,11.786166191101074,16796.953125
2022-12-24,104.30999755859376,1798.4193,4.33,3.751,20.87,16847.755859375,1221.1485595703125,11.444275856018066,16847.755859375
2022-12-25,104.30999755859376,1798.4193,4.33,3.751,20.87,16841.986328125,1218.9620361328125,11.387903213500977,16841.986328125
2022-12-26,104.30999755859376,1798.4353,4.33,3.743,20.87,16919.8046875,1226.974365234375,11.306611061096191,16919.8046875
2022-12-27,104.18000030517578,1813.7025,4.33,3.849,21.65,16717.173828125,1212.7916259765625,11.085430145263672,16717.173828125
2022-12-28,104.45999908447266,1804.336,4.33,3.886,22.14,16552.572265625,1189.986083984375,9.755906105041504,16552.572265625
2022-12-29,103.83999633789062,1815.0549,4.33,3.82,21.44,16642.341796875,1201.5953369140625,9.651782989501951,16642.341796875
2022-12-30,103.5199966430664,1824.3233,4.33,3.879,21.67,16602.5859375,1199.2327880859375,9.880176544189451,16602.5859375
2022-12-31,103.5199966430664,1824.3233,4.33,3.879,21.67,16547.49609375,1196.771240234375,9.96103858947754,16547.49609375
2023-01-01,103.5199966430664,1824.3233,4.33,3.879,21.67,16625.080078125,1200.96484375,9.982172966003418,16625.080078125
2023-01-02,103.5199966430664,1824.1633,4.33,3.879,21.67,16688.470703125,1214.6566162109375,11.272967338562012,16688.470703125
2023-01-03,104.5199966430664,1839.6677,4.33,3.752,22.9,16679.857421875,1214.77880859375,13.344045639038086,16679.857421875
2023-01-04,104.25,1855.0746,4.33,3.69,22.01,16863.23828125,1256.526611328125,13.435112953186035,16863.23828125
2023-01-05,105.04000091552734,1859.76,4.33,3.722,22.46,16836.736328125,1250.4385986328125,13.419329643249512,16836.736328125
2023-01-06,103.87999725341795,1865.888,4.33,3.56,21.13,16951.96875,1269.3790283203125,13.52584171295166,16951.96875
2023-01-07,103.87999725341795,1865.888,4.33,3.56,21.13,16955.078125,1264.2703857421875,13.092267990112305,16955.078125
2023-01-08,103.87999725341795,1865.888,4.33,3.56,21.13,17091.14453125,1287.3594970703125,14.31993293762207,17091.14453125
2023-01-09,103.0,1872.1846,4.33,3.527,21.97,17196.5546875,1321.5389404296875,16.30246353149414,17196.5546875
2023-01-10,103.23999786376952,1876.9378,4.33,3.615,20.58,17446.29296875,1336.5860595703125,16.19672393798828,17446.29296875
2023-01-11,103.19000244140624,1876.2679,4.33,3.543,21.09,17934.896484375,1387.9327392578125,16.35941505432129,17934.896484375
2023-01-12,102.25,1896.8403,4.33,3.444,18.83,18869.587890625,1417.9384765625,16.619043350219727,18869.587890625
2023-01-13,102.1999969482422,1920.4831,4.33,3.498,18.35,19909.57421875,1451.6148681640625,18.28844451904297,19909.57421875
2023-01-14,102.1999969482422,1920.4831,4.33,3.498,18.35,20976.298828125,1550.7069091796875,24.24945831298828,20976.298828125
2023-01-15,102.1999969482422,1920.4831,4.33,3.498,18.35,20880.798828125,1552.4794921875,22.873306274414062,20880.798828125
2023-01-16,102.1999969482422,1915.6618,4.33,3.529,19.49,21169.6328125,1576.83349609375,23.577564239501957,21169.6328125
2023-01-17,102.38999938964844,1908.5987,4.33,3.549,19.36,21161.51953125,1567.8460693359375,22.884063720703125,21161.51953125
2023-01-18,102.36000061035156,1904.4307,4.33,3.373,20.34,20688.78125,1515.5069580078125,20.85063362121582,20688.78125
2023-01-19,102.05999755859376,1932.2238,4.33,3.399,20.52,21086.79296875,1552.5565185546875,21.42676544189453,21086.79296875
2023-01-20,102.01000213623048,1926.384,4.33,3.482,19.85,22676.552734375,1659.754150390625,25.54827117919922,22676.552734375
2023-01-21,102.01000213623048,1926.384,4.33,3.482,19.85,22777.625,1627.1181640625,24.627838134765625,22777.625
2023-01-22,102.01000213623048,1926.384,4.33,3.482,19.85,22720.416015625,1628.382080078125,24.232789993286133,22720.416015625
2023-01-23,102.13999938964844,1930.551,4.33,3.521,19.81,22934.431640625,1628.2510986328125,24.357807159423828,22934.431640625
2023-01-24,101.91999816894533,1937.3769,4.33,3.455,19.2,22636.46875,1556.604248046875,22.795673370361328,22636.46875
2023-01-25,101.63999938964844,1945.9486,4.33,3.451,19.08,23117.859375,1611.7110595703125,24.57144546508789,23117.859375
2023-01-26,101.83999633789062,1930.301,4.33,3.506,18.73,23032.77734375,1603.10595703125,24.350696563720703,23032.77734375
2023-01-27,101.93000030517578,1927.5,4.33,3.507,18.51,23078.728515625,1598.156494140625,24.40785789489746,23078.728515625
2023-01-28,101.93000030517578,1927.5,4.33,3.507,18.51,23031.08984375,1572.43505859375,23.981801986694336,23031.08984375
2023-01-29,101.93000030517578,1927.5,4.33,3.507,18.51,23774.56640625,1646.1556396484375,26.132387161254883,23774.56640625
2023-01-30,102.27999877929688,1923.0734,4.33,3.542,19.94,22840.138671875,1567.3265380859375,23.94632148742676,22840.138671875
2023-01-31,102.0999984741211,1928.1201,4.33,3.51,19.4,23139.283203125,1586.535400390625,23.952547073364254,23139.283203125
2023-02-01,101.22000122070312,1950.1689,4.33,3.417,17.87,23723.76953125,1641.792724609375,24.993358612060547,23723.76953125
2023-02-02,101.75,1912.6283,4.58,3.402,18.73,23471.87109375,1643.2415771484375,24.26505851745605,23471.87109375
2023-02-03,102.91999816894533,1865.797,4.58,3.519,18.33,23449.322265625,1664.74560546875,24.680896759033203,23449.322265625
2023-02-04,102.91999816894533,1865.797,4.58,3.519,18.33,23331.84765625,1667.0592041015625,24.317745208740234,23331.84765625
2023-02-05,102.91999816894533,1865.797,4.58,3.519,18.33,22955.666015625,1631.6458740234375,23.493438720703125,22955.666015625
2023-02-06,103.62000274658205,1867.5463,4.58,3.644,19.43,22760.109375,1616.2470703125,22.706388473510746,22760.109375
2023-02-07,103.43000030517578,1872.5796,4.58,3.679,18.66,23264.291015625,1672.0035400390625,23.86135673522949,23264.291015625
2023-02-08,103.41000366210938,1875.625,4.58,3.615,19.63,22939.3984375,1650.716796875,23.192670822143555,22939.3984375
2023-02-09,103.22000122070312,1861.8583,4.57,3.664,20.71,21819.0390625,1546.438232421875,20.45212745666504,21819.0390625
2023-02-10,103.62999725341795,1865.5321,4.58,3.743,20.53,21651.18359375,1514.869140625,20.130109786987305,21651.18359375
2023-02-11,103.62999725341795,1865.5321,4.58,3.743,20.53,21870.875,1539.9267578125,20.83009529113769,21870.875
2023-02-12,103.62999725341795,1865.5321,4.58,3.743,20.53,21788.203125,1515.03369140625,21.489978790283203,21788.203125
2023-02-13,103.3499984741211,1853.5286,4.58,3.704,20.34,21808.1015625,1507.1658935546875,20.79010009765625,21808.1015625
2023-02-14,103.2300033569336,1854.1897,4.58,3.753,18.91,22220.8046875,1556.8751220703125,21.824953079223636,22220.8046875
2023-02-15,103.91999816894533,1836.153,4.58,3.803,18.23,24307.841796875,1673.7459716796875,23.883901596069336,24307.841796875
2023-02-16,103.86000061035156,1836.0,4.58,3.863,20.17,23623.474609375,1640.067626953125,22.285951614379883,23623.474609375
2023-02-17,103.86000061035156,1842.4007,4.58,3.817,20.02,24565.6015625,1694.7833251953125,23.166757583618164,24565.6015625
2023-02-18,103.86000061035156,1842.4007,4.58,3.817,20.02,24641.27734375,1691.8194580078125,23.478591918945312,24641.27734375
2023-02-19,103.86000061035156,1842.4007,4.58,3.817,20.02,24327.642578125,1681.4361572265625,24.84075164794922,24327.642578125
2023-02-20,103.86000061035156,1841.0,4.58,3.851,21.23,24829.1484375,1702.6751708984375,26.18138694763184,24829.1484375
2023-02-21,104.18000030517578,1834.7405,4.58,3.954,22.87,24436.353515625,1658.036376953125,24.948558807373047,24436.353515625
2023-02-22,104.58999633789062,1825.0473,4.58,3.927,22.29,24188.84375,1643.231689453125,24.18134880065918,24188.84375
2023-02-23,104.5999984741211,1821.9223,4.58,3.89,21.14,23947.4921875,1651.0738525390625,23.90080070495605,23947.4921875
2023-02-24,105.20999908447266,1811.2736,4.58,3.947,21.67,23198.126953125,1608.3731689453125,23.053035736083984,23198.126953125
2023-02-25,105.20999908447266,1811.2736,4.58,3.947,21.67,23175.375,1594.9149169921875,22.523399353027344,23175.375
2023-02-26,105.20999908447266,1811.2736,4.58,3.947,21.67,23561.212890625,1640.817138671875,23.256088256835938,23561.212890625
2023-02-27,104.66999816894533,1817.3015,4.57,3.922,20.95,23522.87109375,1634.326416015625,22.692588806152344,23522.87109375
2023-02-28,104.87000274658205,1826.7404,4.57,3.928,20.7,23147.353515625,1605.8951416015625,21.9163875579834,23147.353515625
2023-03-01,104.4800033569336,1836.7495,4.58,3.994,20.58,23646.55078125,1663.4337158203125,22.506431579589844,23646.55078125
2023-03-02,105.02999877929688,1835.8915,4.57,4.062,19.59,23475.466796875,1647.3193359375,21.984878540039062,23475.466796875
2023-03-03,104.5199966430664,1855.334,4.57,3.958,18.49,22362.6796875,1569.1676025390625,21.39935302734375,22362.6796875
2023-03-04,104.5199966430664,1855.334,4.57,3.958,18.49,22353.349609375,1566.9239501953125,20.96683883666992,22353.349609375
2023-03-05,104.5199966430664,1855.334,4.57,3.958,18.49,22435.513671875,1564.46875,20.97858428955078,22435.513671875
2023-03-06,104.3499984741211,1846.6929,4.57,3.964,18.61,22429.7578125,1567.398681640625,20.635011672973636,22429.7578125
2023-03-07,105.62000274658205,1813.3341,4.57,3.97,19.59,22219.76953125,1561.93310546875,20.24473190307617,22219.76953125
2023-03-08,105.66000366210938,1813.8308,4.57,3.989,19.11,21718.080078125,1534.0882568359375,18.42119407653809,21718.080078125
2023-03-09,105.30999755859376,1830.9041,4.57,3.907,22.61,20363.021484375,1438.6607666015625,17.308147430419922,20363.021484375
2023-03-10,104.58000183105467,1868.1,4.57,3.704,24.8,20187.244140625,1429.1580810546875,18.24364280700684,20187.244140625
2023-03-11,104.58000183105467,1868.1,4.57,3.704,24.8,20632.41015625,1482.61669921875,18.22584342956543,20632.41015625
2023-03-12,104.58000183105467,1868.1,4.57,3.704,24.8,22163.94921875,1590.29296875,20.310531616210938,22163.94921875
2023-03-13,103.5999984741211,1912.1176,4.58,3.545,26.52,24197.533203125,1680.3089599609375,20.433712005615234,24197.533203125
2023-03-14,103.5999984741211,1903.6483,4.58,3.685,23.73,24746.07421875,1703.507080078125,20.92803382873535,24746.07421875
2023-03-15,104.6500015258789,1921.6,4.58,3.462,26.14,24375.9609375,1656.1805419921875,19.29098129272461,24375.9609375
2023-03-16,104.41999816894533,1919.3968,4.58,3.579,22.99,25052.7890625,1677.2154541015625,19.73054313659668,25052.7890625
2023-03-17,103.70999908447266,1988.1368,4.58,3.438,25.51,27423.9296875,1792.485107421875,21.62910270690918,27423.9296875
2023-03-18,103.70999908447266,1988.1368,4.58,3.438,25.51,26965.87890625,1761.65966796875,21.19590187072754,26965.87890625
2023-03-19,103.70999908447266,1988.1368,4.58,3.438,25.51,28038.67578125,1785.5765380859375,21.90340232849121,28038.67578125
2023-03-20,103.27999877929688,1976.6158,4.58,3.483,24.15,27767.236328125,1735.3212890625,22.176464080810547,27767.236328125
2023-03-21,103.26000213623048,1943.1898,4.58,3.608,21.38,28175.81640625,1806.7607421875,22.61826705932617,28175.81640625
2023-03-22,102.3499984741211,1969.7389,4.58,3.451,22.26,27307.4375,1737.717041015625,21.48048591613769,27307.4375
2023-03-23,102.52999877929688,1992.0096,4.83,3.414,22.61,28333.97265625,1816.4051513671875,22.216777801513672,28333.97265625
2023-03-24,103.12000274658205,1978.2,4.83,3.372,21.74,27493.28515625,1752.0447998046875,20.678855895996094,27493.28515625
2023-03-25,103.12000274658205,1978.2,4.83,3.372,21.74,27494.70703125,1743.7647705078125,20.446645736694336,27494.70703125
2023-03-26,103.12000274658205,1978.2,4.83,3.372,21.74,27994.330078125,1775.6767578125,20.97551918029785,27994.330078125
2023-03-27,102.86000061035156,1956.5783,4.83,3.539,20.6,27139.888671875,1715.4608154296875,19.921674728393555,27139.888671875
2023-03-28,102.43000030517578,1971.9989,4.83,3.572,19.97,27268.130859375,1772.78564453125,20.4706974029541,27268.130859375
2023-03-29,102.63999938964844,1962.9123,4.83,3.566,19.12,28348.44140625,1793.0018310546875,21.111467361450195,28348.44140625
2023-03-30,102.13999938964844,1978.4419,4.83,3.547,19.02,28033.5625,1792.7371826171875,20.55104637145996,28033.5625
2023-03-31,102.51000213623048,1969.5459,4.83,3.473,18.7,28478.484375,1822.0220947265625,21.17049598693848,28478.484375
2023-04-01,102.51000213623048,1969.5459,4.83,3.473,18.7,28411.03515625,1813.860595703125,20.97564125061035,28411.03515625
2023-04-02,102.51000213623048,1969.5459,4.83,3.473,18.7,28199.30859375,1795.7081298828125,20.536975860595703,28199.30859375
2023-04-03,102.08999633789062,1985.1859,4.83,3.415,18.55,27790.220703125,1810.297119140625,20.443050384521484,27790.220703125
2023-04-04,101.58999633789062,2020.8,4.83,3.339,19.0,28168.08984375,1871.005126953125,20.924619674682617,28168.08984375
2023-04-05,101.8499984741211,2020.202,4.83,3.309,19.08,28177.984375,1909.114013671875,20.966007232666016,28177.984375
2023-04-06,101.81999969482422,2007.8189,4.83,3.303,18.4,28044.140625,1872.922607421875,20.61012840270996,28044.140625
2023-04-07,101.81999969482422,2007.7987,4.83,3.413,18.4,27925.859375,1865.6361083984373,20.469940185546875,27925.859375
2023-04-08,101.81999969482422,2007.7987,4.83,3.413,18.4,27947.794921875,1849.4981689453125,20.036449432373047,27947.794921875
2023-04-09,101.81999969482422,2007.7987,4.83,3.413,18.4,28333.05078125,1859.3878173828125,20.29946517944336,28333.05078125
2023-04-10,102.58000183105467,1992.2422,4.83,3.415,18.97,29652.98046875,1911.20751953125,20.88235664367676,29652.98046875
2023-04-11,102.1999969482422,2004.8729,4.83,3.432,19.1,30235.05859375,1892.189697265625,23.01882743835449,30235.05859375
2023-04-12,101.5,2017.6,4.83,3.4,19.09,30139.052734375,1920.68212890625,23.98530578613281,30139.052734375
2023-04-13,101.01000213623048,2039.6545,4.83,3.449,17.8,30399.06640625,2012.6346435546875,24.432308197021484,30399.06640625
2023-04-14,101.5500030517578,2004.1205,4.83,3.515,17.07,30485.69921875,2101.635498046875,24.77272224426269,30485.69921875
2023-04-15,101.5500030517578,2004.1205,4.83,3.515,17.07,30318.49609375,2092.466796875,24.07937812805176,30318.49609375
2023-04-16,101.5500030517578,2004.1205,4.83,3.515,17.07,30315.35546875,2120.005859375,25.361927032470703,30315.35546875
2023-04-17,102.0999984741211,1994.2081,4.83,3.606,16.95,29445.044921875,2076.242919921875,24.55884552001953,29445.044921875
2023-04-18,101.75,2005.0,4.83,3.578,16.83,30397.552734375,2104.537353515625,24.852689743041992,30397.552734375
