Date,BTC_Price,Dollar_Index,Gold_Price,Interest_Rate,US_10_Year,VIX_Value
2022-05-06,36040.921875,103.66000366210938,1882.8,0.83,3.142,30.19
2022-05-07,35501.953125,103.66000366210938,1882.8,0.83,3.142,30.19
2022-05-08,34059.265625,103.66000366210938,1882.8,0.83,3.142,30.19
2022-05-09,30296.953125,103.6500015258789,1858.6,0.83,3.034,34.75
2022-05-10,31022.90625,103.91999816894533,1841.0,0.83,2.989,32.99
2022-05-11,28936.35546875,103.8499984741211,1853.7,0.83,2.925,32.56
2022-05-12,29047.751953125,104.8499984741211,1824.6,0.83,2.855,31.77
2022-05-13,29283.103515625,104.55999755859376,1808.2,0.83,2.928,28.87
2022-05-14,30101.265625,104.55999755859376,1808.2,0.83,2.928,28.87
2022-05-15,31305.11328125,104.55999755859376,1808.2,0.83,2.928,28.87
2022-05-16,29862.91796875,104.19000244140624,1814.0,0.83,2.886,27.47
2022-05-17,30425.857421875,103.36000061035156,1818.9,0.83,2.995,26.1
2022-05-18,28720.271484375,103.80999755859376,1815.9,0.83,2.884,30.96
2022-05-19,30314.333984375,102.72000122070312,1841.2,0.83,2.837,29.35
2022-05-20,29200.740234375,103.1500015258789,1842.1,0.83,2.788,29.43
2022-05-21,29432.2265625,103.1500015258789,1842.1,0.83,2.788,29.43
2022-05-22,30323.72265625,103.1500015258789,1842.1,0.83,2.788,29.43
2022-05-23,29098.91015625,102.08000183105467,1847.8,0.83,2.861,28.48
2022-05-24,29655.5859375,101.86000061035156,1865.4,0.83,2.754,29.45
2022-05-25,29562.361328125,102.05999755859376,1847.54,0.83,2.751,28.37
2022-05-26,29267.224609375,101.83000183105467,1850.12,0.83,2.742,27.5
2022-05-27,28627.57421875,101.66999816894533,1854.9,0.83,2.743,25.72
2022-05-28,28814.900390625,101.66999816894533,1854.9,0.83,2.743,25.72
2022-05-29,29445.95703125,101.66999816894533,1854.9,0.83,2.743,25.72
2022-05-30,31726.390625,101.66999816894533,1854.9,0.83,2.812,26.54
2022-05-31,31792.310546875,101.75,1847.26,0.83,2.849,26.19
2022-06-01,29799.080078125,102.5500030517578,1848.7,0.83,2.911,25.69
2022-06-02,30467.48828125,101.7699966430664,1871.4,0.83,2.913,24.72
2022-06-03,29704.390625,102.13999938964844,1850.2,0.83,2.941,24.79
2022-06-04,29832.9140625,102.13999938964844,1850.2,0.83,2.941,24.79
2022-06-05,29906.662109375,102.13999938964844,1850.2,0.83,2.941,24.79
2022-06-06,31370.671875,102.44000244140624,1843.7,0.83,3.04,25.07
2022-06-07,31155.478515625,102.31999969482422,1852.1,0.83,2.979,24.02
2022-06-08,30214.35546875,102.54000091552734,1856.5,0.83,3.027,23.96
2022-06-09,30111.998046875,103.22000122070312,1852.8,0.83,3.046,26.09
2022-06-10,29083.8046875,104.1500015258789,1875.5,0.83,3.165,27.75
2022-06-11,28360.810546875,104.1500015258789,1875.5,0.83,3.165,27.75
2022-06-12,26762.6484375,104.1500015258789,1875.5,0.83,3.165,27.75
2022-06-13,22487.388671875,105.08000183105467,1831.8,0.83,3.362,34.02
2022-06-14,22206.79296875,105.5199966430664,1813.5,0.83,3.479,32.69
2022-06-15,22572.83984375,105.16000366210938,1819.6,0.83,3.292,29.62
2022-06-16,20381.650390625,103.62999725341795,1849.9,1.58,3.195,32.95
2022-06-17,20471.482421875,104.6999969482422,1840.6,1.58,3.231,31.13
2022-06-18,19017.642578125,104.6999969482422,1840.6,1.58,3.231,31.13
2022-06-19,20553.271484375,104.6999969482422,1840.6,1.58,3.231,31.13
2022-06-20,20599.537109375,104.6999969482422,1840.6,1.58,3.277,31.03
2022-06-21,20710.59765625,104.44000244140624,1838.8,1.58,3.279,30.19
2022-06-22,19987.029296875,104.1999969482422,1838.4,1.58,3.16,28.95
2022-06-23,21085.876953125,104.43000030517578,1829.8,1.58,3.089,29.05
2022-06-24,21231.65625,104.19000244140624,1830.3,1.58,3.138,27.23
2022-06-25,21502.337890625,104.19000244140624,1830.3,1.58,3.138,27.23
2022-06-26,21027.294921875,104.19000244140624,1830.3,1.58,3.138,27.23
2022-06-27,20735.478515625,103.94000244140624,1829.3382,1.58,3.202,26.95
2022-06-28,20280.634765625,104.51000213623048,1824.4344,1.58,3.177,28.36
2022-06-29,20104.0234375,105.11000061035156,1818.2373,1.58,3.087,28.16
2022-06-30,19784.7265625,104.69000244140624,1817.4548,1.58,3.017,28.71
2022-07-01,19269.3671875,105.13999938964844,1806.0776,1.58,2.889,26.7
2022-07-02,19242.255859375,105.13999938964844,1811.12,1.58,2.889,26.7
2022-07-03,19297.076171875,105.13999938964844,1811.12,1.58,2.889,26.7
2022-07-04,20231.26171875,105.13999938964844,1807.3423,1.58,2.932,27.53
2022-07-05,20190.115234375,106.5,1808.6291,1.58,2.818,27.54
2022-07-06,20548.24609375,107.0999984741211,1767.9548,1.58,2.934,26.73
2022-07-07,21637.587890625,107.12999725341795,1737.6013,1.58,3.0,26.08
2022-07-08,21731.1171875,107.01000213623048,1740.4954,1.58,3.08,24.64
2022-07-09,21592.20703125,107.01000213623048,1742.34,1.58,3.08,24.64
2022-07-10,20860.44921875,107.01000213623048,1742.34,1.58,3.08,24.64
2022-07-11,19970.556640625,108.0199966430664,1742.15,1.58,2.993,26.17
2022-07-12,19323.9140625,108.06999969482422,1733.64,1.58,2.971,27.29
2022-07-13,20212.07421875,107.95999908447266,1725.6,1.58,2.935,26.82
2022-07-14,20569.919921875,108.54000091552734,1731.76,1.58,2.958,26.4
2022-07-15,20836.328125,108.05999755859376,1711.8,1.58,2.928,24.23
2022-07-16,21190.31640625,108.05999755859376,1707.7,1.58,2.928,24.23
2022-07-17,20779.34375,108.05999755859376,1707.7,1.58,2.928,24.23
2022-07-18,22485.689453125,107.37000274658205,1710.11,1.58,2.989,25.3
2022-07-19,23389.43359375,106.68000030517578,1710.12,1.58,3.028,24.5
2022-07-20,23231.732421875,107.08000183105467,1695.2131,1.58,3.03,23.88
2022-07-21,23164.62890625,106.91000366210938,1718.4886,1.58,2.882,23.11
2022-07-22,22714.978515625,106.7300033569336,1727.3163,1.58,2.754,23.03
2022-07-23,22465.478515625,106.7300033569336,1727.3163,1.58,2.754,23.03
2022-07-24,22609.1640625,106.7300033569336,1727.3163,1.58,2.754,23.03
2022-07-25,21361.701171875,106.4800033569336,1719.245,1.58,2.807,23.36
2022-07-26,21239.75390625,107.19000244140624,1718.1906,1.58,2.803,24.69
2022-07-27,22930.548828125,106.4499969482422,1738.9701,1.58,2.785,23.24
2022-07-28,23843.88671875,106.3499984741211,1754.669,2.33,2.671,22.33
2022-07-29,23804.6328125,105.9000015258789,1766.4309,2.32,2.658,21.33
2022-07-30,23656.20703125,105.9000015258789,1766.4309,2.32,2.658,21.33
2022-07-31,23336.896484375,105.9000015258789,1766.4309,2.32,2.658,21.33
2022-08-01,23314.19921875,105.4499969482422,1772.0067,2.33,2.588,22.84
2022-08-02,22978.1171875,106.23999786376952,1756.4075,2.33,2.748,23.93
2022-08-03,22846.5078125,106.51000213623048,1763.6446,2.33,2.706,21.95
2022-08-04,22630.95703125,105.69000244140624,1792.8209,2.33,2.694,21.44
2022-08-05,23289.314453125,106.62000274658205,1775.7796,2.33,2.827,21.15
2022-08-06,22961.279296875,106.62000274658205,1775.7796,2.33,2.827,21.15
2022-08-07,23175.890625,106.62000274658205,1775.7796,2.33,2.827,21.15
2022-08-08,23809.486328125,106.44000244140624,1789.0615,2.33,2.75,21.29
2022-08-09,23164.318359375,106.37000274658205,1794.0933,2.33,2.779,21.77
2022-08-10,23947.642578125,105.1999969482422,1791.7249,2.33,2.785,19.74
2022-08-11,23957.529296875,105.08999633789062,1789.1296,2.33,2.889,20.2
2022-08-12,24402.818359375,105.62999725341795,1802.7804,2.33,2.842,19.53
2022-08-13,24424.068359375,105.62999725341795,1802.7804,2.33,2.842,19.53
2022-08-14,24319.333984375,105.62999725341795,1802.7804,2.33,2.842,19.53
2022-08-15,24136.97265625,106.5500030517578,1778.6433,2.33,2.793,19.95
2022-08-16,23883.291015625,106.5,1776.1056,2.33,2.808,19.69
2022-08-17,23335.998046875,106.56999969482422,1764.8633,2.33,2.902,19.9
2022-08-18,23212.73828125,107.4800033569336,1758.455,2.33,2.886,19.56
2022-08-19,20877.552734375,108.16999816894533,1747.435,2.33,2.976,20.6
2022-08-20,21166.060546875,108.16999816894533,1747.435,2.33,2.976,20.6
2022-08-21,21534.12109375,108.16999816894533,1747.435,2.33,2.976,20.6
2022-08-22,21398.908203125,109.0500030517578,1735.1633,2.33,3.024,23.8
2022-08-23,21528.087890625,108.62000274658205,1748.1523,2.33,3.057,24.11
2022-08-24,21395.01953125,108.68000030517578,1751.2754,2.33,3.109,22.82
2022-08-25,21600.904296875,108.47000122070312,1756.5567,2.33,3.031,21.78
2022-08-26,20260.01953125,108.8000030517578,1739.1203,2.33,3.03,25.56
2022-08-27,20041.73828125,108.8000030517578,1739.1203,2.33,3.03,25.56
2022-08-28,19616.814453125,108.8000030517578,1739.1203,2.33,3.03,25.56
2022-08-29,20297.994140625,108.83999633789062,1739.3102,2.33,3.114,26.21
2022-08-30,19796.80859375,108.7699966430664,1723.1833,2.33,3.112,26.21
2022-08-31,20049.763671875,108.6999969482422,1708.58,2.33,3.196,25.87
2022-09-01,20127.140625,109.69000244140624,1697.5306,2.33,3.259,25.56
2022-09-02,19969.771484375,109.52999877929688,1712.5178,2.33,3.195,25.47
2022-09-03,19832.087890625,109.52999877929688,1712.5178,2.33,3.195,25.47
2022-09-04,19986.712890625,109.52999877929688,1712.5178,2.33,3.195,25.47
2022-09-05,19812.37109375,109.52999877929688,1714.21,2.33,3.223,25.99
2022-09-06,18837.66796875,110.20999908447266,1703.4835,2.33,3.351,26.91
2022-09-07,19290.32421875,109.83999633789062,1716.4367,2.33,3.267,24.64
2022-09-08,19329.833984375,109.70999908447266,1711.085,2.33,3.323,23.61
2022-09-09,21381.15234375,109.0,1717.075,2.33,3.315,22.79
2022-09-10,21680.5390625,109.0,1717.075,2.33,3.315,22.79
2022-09-11,21769.255859375,109.0,1717.075,2.33,3.315,22.79
2022-09-12,22370.44921875,108.33000183105467,1725.4175,2.33,3.358,23.87
2022-09-13,20296.70703125,109.81999969482422,1702.2933,2.33,3.412,27.27
2022-09-14,20241.08984375,109.66000366210938,1697.6191,2.33,3.404,26.16
2022-09-15,19701.2109375,109.73999786376952,1662.5775,2.33,3.449,26.27
2022-09-16,19772.583984375,109.76000213623048,1675.2805,2.33,3.455,26.3
2022-09-17,20127.576171875,109.76000213623048,1675.2805,2.33,3.455,26.3
2022-09-18,19419.505859375,109.76000213623048,1675.2805,2.33,3.455,26.3
2022-09-19,19544.12890625,109.73999786376952,1675.4505,2.33,3.494,25.76
2022-09-20,18890.7890625,110.22000122070312,1666.3787,2.33,3.569,27.16
2022-09-21,18547.400390625,110.63999938964844,1666.8727,2.33,3.534,27.99
2022-09-22,19413.55078125,111.3499984741211,1672.4703,3.08,3.71,27.35
2022-09-23,19297.638671875,113.19000244140624,1644.4717,3.08,3.687,29.92
2022-09-24,18937.01171875,113.19000244140624,1644.4717,3.08,3.687,29.92
2022-09-25,18802.09765625,113.19000244140624,1644.4717,3.08,3.687,29.92
2022-09-26,19222.671875,114.0999984741211,1628.0698,3.08,3.928,32.26
2022-09-27,19110.546875,114.11000061035156,1628.9589,3.08,3.949,32.6
2022-09-28,19426.720703125,112.5999984741211,1656.6025,3.08,3.737,30.18
2022-09-29,19573.05078125,112.25,1664.2594,3.08,3.782,31.84
2022-09-30,19431.7890625,112.12000274658205,1660.8799,3.08,3.829,31.62
2022-10-01,19312.095703125,112.12000274658205,1660.8799,3.08,3.829,31.62
2022-10-02,19044.107421875,112.12000274658205,1660.8799,3.08,3.829,31.62
2022-10-03,19623.580078125,111.75,1701.0961,3.08,3.643,30.1
2022-10-04,20336.84375,110.06999969482422,1725.3733,3.08,3.635,29.07
2022-10-05,20160.716796875,111.06999969482422,1718.2606,3.08,3.755,28.55
2022-10-06,19955.443359375,112.26000213623048,1711.9558,3.08,3.828,30.52
2022-10-07,19546.849609375,112.8000030517578,1695.0231,3.08,3.888,31.36
2022-10-08,19416.568359375,112.8000030517578,1695.0231,3.08,3.888,31.36
2022-10-09,19446.42578125,112.8000030517578,1695.0231,3.08,3.888,31.36
2022-10-10,19141.484375,113.13999938964844,1669.7836,3.08,3.955,32.45
2022-10-11,19051.41796875,113.22000122070312,1664.1168,3.08,3.945,33.63
2022-10-12,19157.4453125,113.31999969482422,1674.8588,3.08,3.902,33.57
2022-10-13,19382.904296875,112.36000061035156,1663.9278,3.08,3.95,31.94
2022-10-14,19185.65625,113.30999755859376,1644.6412,3.08,4.023,32.02
2022-10-15,19067.634765625,113.30999755859376,1644.6412,3.08,4.023,32.02
2022-10-16,19268.09375,113.30999755859376,1644.6412,3.08,4.023,32.02
2022-10-17,19550.7578125,112.04000091552734,1650.1075,3.08,4.012,31.37
2022-10-18,19334.416015625,112.12999725341795,1652.487,3.08,4.007,30.5
2022-10-19,19139.53515625,112.9800033569336,1627.525,3.08,4.138,30.76
2022-10-20,19053.740234375,112.87999725341795,1626.65,3.08,4.233,29.98
2022-10-21,19172.46875,112.01000213623048,1657.6825,3.08,4.219,29.69
2022-10-22,19208.189453125,112.01000213623048,1657.6825,3.08,4.219,29.69
2022-10-23,19567.0078125,112.01000213623048,1657.6825,3.08,4.219,29.69
2022-10-24,19345.572265625,111.98999786376952,1652.015,3.08,4.247,29.85
2022-10-25,20095.857421875,110.9499969482422,1652.5885,3.08,4.1,28.46
2022-10-26,20770.44140625,109.6999969482422,1666.8893,3.08,4.007,27.28
2022-10-27,20285.8359375,110.58999633789062,1662.1567,3.08,3.927,27.39
2022-10-28,20595.3515625,110.66999816894533,1644.6679,3.08,4.01,25.75
2022-10-29,20818.4765625,110.66999816894533,1644.6679,3.08,4.01,25.75
2022-10-30,20635.603515625,110.66999816894533,1644.6679,3.08,4.01,25.75
2022-10-31,20495.7734375,111.52999877929688,1632.38,3.08,4.05,25.88
2022-11-01,20485.2734375,111.4800033569336,1646.655,3.08,4.048,25.81
2022-11-02,20159.50390625,111.3499984741211,1633.8692,3.08,4.096,25.86
2022-11-03,20209.98828125,112.93000030517578,1629.7067,3.83,4.149,25.3
2022-11-04,21147.23046875,110.87999725341795,1681.325,3.83,4.163,24.55
2022-11-05,21282.69140625,110.87999725341795,1681.325,3.83,4.163,24.55
2022-11-06,20926.486328125,110.87999725341795,1681.325,3.83,4.163,24.55
2022-11-07,20602.81640625,110.12000274658205,1675.2708,3.83,4.218,24.35
2022-11-08,18541.271484375,109.62000274658205,1712.4447,3.83,4.128,25.54
2022-11-09,15880.7802734375,110.5500030517578,1706.7049,3.83,4.099,26.09
2022-11-10,17586.771484375,108.20999908447266,1755.5,3.83,3.811,23.53
2022-11-11,17034.29296875,106.29000091552734,1771.36,3.83,3.811,22.52
2022-11-12,16799.185546875,106.29000091552734,1771.36,3.83,3.811,22.52
2022-11-13,16353.365234375,106.29000091552734,1771.36,3.83,3.811,22.52
2022-11-14,16618.19921875,106.66000366210938,1771.3933,3.83,3.863,23.73
2022-11-15,16884.61328125,106.4000015258789,1779.1838,3.83,3.777,24.54
2022-11-16,16669.439453125,106.27999877929688,1773.3999,3.83,3.69,24.11
2022-11-17,16687.517578125,106.69000244140624,1760.4007,3.83,3.769,23.93
2022-11-18,16697.77734375,106.93000030517578,1751.0784,3.83,3.829,23.12
2022-11-19,16711.546875,106.93000030517578,1751.0784,3.83,3.829,23.12
2022-11-20,16291.83203125,106.93000030517578,1751.0784,3.83,3.829,23.12
2022-11-21,15787.2841796875,107.83999633789062,1737.9575,3.83,3.84,22.36
2022-11-22,16189.76953125,107.22000122070312,1740.09,3.83,3.758,21.29
2022-11-23,16610.70703125,106.08000183105467,1749.59,3.83,3.689,20.35
2022-11-24,16604.46484375,106.08000183105467,1755.49,3.83,3.661,20.42
2022-11-25,16521.841796875,105.95999908447266,1754.5487,3.83,3.691,20.5
2022-11-26,16464.28125,105.95999908447266,1754.5487,3.83,3.691,20.5
2022-11-27,16444.626953125,105.95999908447266,1754.5487,3.83,3.691,20.5
2022-11-28,16217.322265625,106.68000030517578,1741.275,3.83,3.679,22.21
2022-11-29,16444.982421875,106.81999969482422,1749.815,3.83,3.75,21.89
2022-11-30,17168.56640625,105.9499969482422,1768.61,3.83,3.611,20.58
2022-12-01,16967.1328125,104.7300033569336,1803.055,3.83,3.51,19.84
2022-12-02,17088.66015625,104.5500030517578,1797.915,3.83,3.492,19.06
2022-12-03,16908.236328125,104.5500030517578,1797.915,3.83,3.492,19.06
2022-12-04,17130.486328125,104.5500030517578,1797.915,3.83,3.492,19.06
2022-12-05,16974.826171875,105.29000091552734,1768.915,3.83,3.583,20.75
2022-12-06,17089.50390625,105.58000183105467,1770.6663,3.83,3.531,22.17
2022-12-07,16848.126953125,105.0999984741211,1786.0849,3.83,3.421,22.68
2022-12-08,17233.474609375,104.7699966430664,1789.1498,3.83,3.489,22.29
2022-12-09,17133.15234375,104.80999755859376,1797.368,3.83,3.586,22.83
2022-12-10,17128.724609375,104.80999755859376,1797.368,3.83,3.586,22.83
2022-12-11,17104.193359375,104.80999755859376,1797.368,3.83,3.586,22.83
2022-12-12,17206.4375,105.12999725341795,1781.5723,3.83,3.617,25.0
2022-12-13,17781.318359375,103.9800033569336,1810.9829,3.83,3.501,22.55
2022-12-14,17815.650390625,103.7699966430664,1807.4906,3.83,3.479,21.14
2022-12-15,17364.865234375,104.55999755859376,1776.9686,4.33,3.45,22.83
2022-12-16,16647.484375,104.6999969482422,1792.7961,4.33,3.488,22.62
2022-12-17,16795.091796875,104.6999969482422,1792.7961,4.33,3.488,22.62
2022-12-18,16757.9765625,104.6999969482422,1792.7961,4.33,3.488,22.62
2022-12-19,16439.6796875,104.72000122070312,1787.5957,4.33,3.59,22.42
2022-12-20,16906.3046875,103.97000122070312,1818.0246,4.33,3.692,21.48
2022-12-21,16817.53515625,104.16000366210938,1814.5101,4.33,3.673,20.07
2022-12-22,16830.341796875,104.43000030517578,1792.2667,4.33,3.686,21.97
2022-12-23,16796.953125,104.30999755859376,1798.4193,4.33,3.751,20.87
2022-12-24,16847.755859375,104.30999755859376,1798.4193,4.33,3.751,20.87
2022-12-25,16841.986328125,104.30999755859376,1798.4193,4.33,3.751,20.87
2022-12-26,16919.8046875,104.30999755859376,1798.4353,4.33,3.743,20.87
2022-12-27,16717.173828125,104.18000030517578,1813.7025,4.33,3.849,21.65
2022-12-28,16552.572265625,104.45999908447266,1804.336,4.33,3.886,22.14
2022-12-29,16642.341796875,103.83999633789062,1815.0549,4.33,3.82,21.44
2022-12-30,16602.5859375,103.5199966430664,1824.3233,4.33,3.879,21.67
2022-12-31,16547.49609375,103.5199966430664,1824.3233,4.33,3.879,21.67
2023-01-01,16625.080078125,103.5199966430664,1824.3233,4.33,3.879,21.67
2023-01-02,16688.470703125,103.5199966430664,1824.1633,4.33,3.879,21.67
2023-01-03,16679.857421875,104.5199966430664,1839.6677,4.33,3.752,22.9
2023-01-04,16863.23828125,104.25,1855.0746,4.33,3.69,22.01
2023-01-05,16836.736328125,105.04000091552734,1859.76,4.33,3.722,22.46
2023-01-06,16951.96875,103.87999725341795,1865.888,4.33,3.56,21.13
2023-01-07,16955.078125,103.87999725341795,1865.888,4.33,3.56,21.13
2023-01-08,17091.14453125,103.87999725341795,1865.888,4.33,3.56,21.13
2023-01-09,17196.5546875,103.0,1872.1846,4.33,3.527,21.97
2023-01-10,17446.29296875,103.23999786376952,1876.9378,4.33,3.615,20.58
2023-01-11,17934.896484375,103.19000244140624,1876.2679,4.33,3.543,21.09
2023-01-12,18869.587890625,102.25,1896.8403,4.33,3.444,18.83
2023-01-13,19909.57421875,102.1999969482422,1920.4831,4.33,3.498,18.35
2023-01-14,20976.298828125,102.1999969482422,1920.4831,4.33,3.498,18.35
2023-01-15,20880.798828125,102.1999969482422,1920.4831,4.33,3.498,18.35
2023-01-16,21169.6328125,102.1999969482422,1915.6618,4.33,3.529,19.49
2023-01-17,21161.51953125,102.38999938964844,1908.5987,4.33,3.549,19.36
2023-01-18,20688.78125,102.36000061035156,1904.4307,4.33,3.373,20.34
2023-01-19,21086.79296875,102.05999755859376,1932.2238,4.33,3.399,20.52
2023-01-20,22676.552734375,102.01000213623048,1926.384,4.33,3.482,19.85
2023-01-21,22777.625,102.01000213623048,1926.384,4.33,3.482,19.85
2023-01-22,22720.416015625,102.01000213623048,1926.384,4.33,3.482,19.85
2023-01-23,22934.431640625,102.13999938964844,1930.551,4.33,3.521,19.81
2023-01-24,22636.46875,101.91999816894533,1937.3769,4.33,3.455,19.2
2023-01-25,23117.859375,101.63999938964844,1945.9486,4.33,3.451,19.08
2023-01-26,23032.77734375,101.83999633789062,1930.301,4.33,3.506,18.73
2023-01-27,23078.728515625,101.93000030517578,1927.5,4.33,3.507,18.51
2023-01-28,23031.08984375,101.93000030517578,1927.5,4.33,3.507,18.51
2023-01-29,23774.56640625,101.93000030517578,1927.5,4.33,3.507,18.51
2023-01-30,22840.138671875,102.27999877929688,1923.0734,4.33,3.542,19.94
2023-01-31,23139.283203125,102.0999984741211,1928.1201,4.33,3.51,19.4
2023-02-01,23723.76953125,101.22000122070312,1950.1689,4.33,3.417,17.87
2023-02-02,23471.87109375,101.75,1912.6283,4.58,3.402,18.73
2023-02-03,23449.322265625,102.91999816894533,1865.797,4.58,3.519,18.33
2023-02-04,23331.84765625,102.91999816894533,1865.797,4.58,3.519,18.33
2023-02-05,22955.666015625,102.91999816894533,1865.797,4.58,3.519,18.33
2023-02-06,22760.109375,103.62000274658205,1867.5463,4.58,3.644,19.43
2023-02-07,23264.291015625,103.43000030517578,1872.5796,4.58,3.679,18.66
2023-02-08,22939.3984375,103.41000366210938,1875.625,4.58,3.615,19.63
2023-02-09,21819.0390625,103.22000122070312,1861.8583,4.57,3.664,20.71
2023-02-10,21651.18359375,103.62999725341795,1865.5321,4.58,3.743,20.53
2023-02-11,21870.875,103.62999725341795,1865.5321,4.58,3.743,20.53
2023-02-12,21788.203125,103.62999725341795,1865.5321,4.58,3.743,20.53
2023-02-13,21808.1015625,103.3499984741211,1853.5286,4.58,3.704,20.34
2023-02-14,22220.8046875,103.2300033569336,1854.1897,4.58,3.753,18.91
2023-02-15,24307.841796875,103.91999816894533,1836.153,4.58,3.803,18.23
2023-02-16,23623.474609375,103.86000061035156,1836.0,4.58,3.863,20.17
2023-02-17,24565.6015625,103.86000061035156,1842.4007,4.58,3.817,20.02
2023-02-18,24641.27734375,103.86000061035156,1842.4007,4.58,3.817,20.02
2023-02-19,24327.642578125,103.86000061035156,1842.4007,4.58,3.817,20.02
2023-02-20,24829.1484375,103.86000061035156,1841.0,4.58,3.851,21.23
2023-02-21,24436.353515625,104.18000030517578,1834.7405,4.58,3.954,22.87
2023-02-22,24188.84375,104.58999633789062,1825.0473,4.58,3.927,22.29
2023-02-23,23947.4921875,104.5999984741211,1821.9223,4.58,3.89,21.14
2023-02-24,23198.126953125,105.20999908447266,1811.2736,4.58,3.947,21.67
2023-02-25,23175.375,105.20999908447266,1811.2736,4.58,3.947,21.67
2023-02-26,23561.212890625,105.20999908447266,1811.2736,4.58,3.947,21.67
2023-02-27,23522.87109375,104.66999816894533,1817.3015,4.57,3.922,20.95
2023-02-28,23147.353515625,104.87000274658205,1826.7404,4.57,3.928,20.7
2023-03-01,23646.55078125,104.4800033569336,1836.7495,4.58,3.994,20.58
2023-03-02,23475.466796875,105.02999877929688,1835.8915,4.57,4.062,19.59
2023-03-03,22362.6796875,104.5199966430664,1855.334,4.57,3.958,18.49
2023-03-04,22353.349609375,104.5199966430664,1855.334,4.57,3.958,18.49
2023-03-05,22435.513671875,104.5199966430664,1855.334,4.57,3.958,18.49
2023-03-06,22429.7578125,104.3499984741211,1846.6929,4.57,3.964,18.61
2023-03-07,22219.76953125,105.62000274658205,1813.3341,4.57,3.97,19.59
2023-03-08,21718.080078125,105.66000366210938,1813.8308,4.57,3.989,19.11
2023-03-09,20363.021484375,105.30999755859376,1830.9041,4.57,3.907,22.61
2023-03-10,20187.244140625,104.58000183105467,1868.1,4.57,3.704,24.8
2023-03-11,20632.41015625,104.58000183105467,1868.1,4.57,3.704,24.8
2023-03-12,22163.94921875,104.58000183105467,1868.1,4.57,3.704,24.8
2023-03-13,24197.533203125,103.5999984741211,1912.1176,4.58,3.545,26.52
2023-03-14,24746.07421875,103.5999984741211,1903.6483,4.58,3.685,23.73
2023-03-15,24375.9609375,104.6500015258789,1921.6,4.58,3.462,26.14
2023-03-16,25052.7890625,104.41999816894533,1919.3968,4.58,3.579,22.99
2023-03-17,27423.9296875,103.70999908447266,1988.1368,4.58,3.438,25.51
2023-03-18,26965.87890625,103.70999908447266,1988.1368,4.58,3.438,25.51
2023-03-19,28038.67578125,103.70999908447266,1988.1368,4.58,3.438,25.51
2023-03-20,27767.236328125,103.27999877929688,1976.6158,4.58,3.483,24.15
2023-03-21,28175.81640625,103.26000213623048,1943.1898,4.58,3.608,21.38
2023-03-22,27307.4375,102.3499984741211,1969.7389,4.58,3.451,22.26
2023-03-23,28333.97265625,102.52999877929688,1992.0096,4.83,3.414,22.61
2023-03-24,27493.28515625,103.12000274658205,1978.2,4.83,3.372,21.74
2023-03-25,27494.70703125,103.12000274658205,1978.2,4.83,3.372,21.74
2023-03-26,27994.330078125,103.12000274658205,1978.2,4.83,3.372,21.74
2023-03-27,27139.888671875,102.86000061035156,1956.5783,4.83,3.539,20.6
2023-03-28,27268.130859375,102.43000030517578,1971.9989,4.83,3.572,19.97
2023-03-29,28348.44140625,102.63999938964844,1962.9123,4.83,3.566,19.12
2023-03-30,28033.5625,102.13999938964844,1978.4419,4.83,3.547,19.02
2023-03-31,28478.484375,102.51000213623048,1969.5459,4.83,3.473,18.7
2023-04-01,28411.03515625,102.51000213623048,1969.5459,4.83,3.473,18.7
2023-04-02,28199.30859375,102.51000213623048,1969.5459,4.83,3.473,18.7
2023-04-03,27790.220703125,102.08999633789062,1985.1859,4.83,3.415,18.55
2023-04-04,28168.08984375,101.58999633789062,2020.8,4.83,3.339,19.0
2023-04-05,28177.984375,101.8499984741211,2020.202,4.83,3.309,19.08
2023-04-06,28044.140625,101.81999969482422,2007.8189,4.83,3.303,18.4
2023-04-07,27925.859375,101.81999969482422,2007.7987,4.83,3.413,18.4
2023-04-08,27947.794921875,101.81999969482422,2007.7987,4.83,3.413,18.4
2023-04-09,28333.05078125,101.81999969482422,2007.7987,4.83,3.413,18.4
2023-04-10,29652.98046875,102.58000183105467,1992.2422,4.83,3.415,18.97
2023-04-11,30235.05859375,102.1999969482422,2004.8729,4.83,3.432,19.1
2023-04-12,30139.052734375,101.5,2017.6,4.83,3.4,19.09
2023-04-13,30399.06640625,101.01000213623048,2039.6545,4.83,3.449,17.8
2023-04-14,30485.69921875,101.5500030517578,2004.1205,4.83,3.515,17.07
2023-04-15,30318.49609375,101.5500030517578,2004.1205,4.83,3.515,17.07
2023-04-16,30315.35546875,101.5500030517578,2004.1205,4.83,3.515,17.07
2023-04-17,29445.044921875,102.0999984741211,1994.2081,4.83,3.606,16.95
2023-04-18,30397.552734375,101.75,2005.0,4.83,3.578,16.83
2023-04-19,28822.6796875,101.97000122070312,1993.9113,4.83,3.591,16.46
2023-04-20,28245.98828125,101.83999633789062,2005.0565,4.83,3.536,17.17
2023-04-21,27276.91015625,101.81999969482422,1984.0135,4.83,3.568,16.77
2023-04-22,27817.5,101.81999969482422,1984.0135,4.83,3.568,16.77
2023-04-23,27591.384765625,101.81999969482422,1984.0135,4.83,3.568,16.77
2023-04-24,27525.33984375,101.3499984741211,1995.2252,4.83,3.496,16.89
