Date,LTC_Price,LTC_Volume,ETH_Price,ETH_Volume,BTC_Price,BTC_Volume,Gold_Price,Interest_Rate,VIX_Close
2020-11-01,0.06935403830148429,0.10771295579410323,0.06077920543335369,0.10186151913545607,0.128703,0.055326,0.398337,0.009452,0.372171
2020-11-02,0.06437501562878792,0.1622014506809252,0.057971272135921625,0.14460876691262484,0.125963,0.073604,0.409736,0.009452,0.359663
2020-11-03,0.06438103510959825,0.13760696307159073,0.05891681122666757,0.1275085547591594,0.131833,0.070996,0.426836,0.009452,0.337456
2020-11-04,0.06629226855148593,0.1639159596148619,0.062009416259578634,0.15830398289310293,0.134526,0.086175,0.413474,0.009452,0.253408
2020-11-05,0.07804799267670609,0.17510463059670991,0.06454592606606181,0.16212228930948425,0.155757,0.102782,0.460662,0.009452,0.225439
2020-11-06,0.09057222531187067,0.22170937049909303,0.0731925509158444,0.1778695502893351,0.155552,0.099835,0.465427,0.009452,0.18721
2020-11-07,0.07935635526510065,0.23499404595583068,0.06914996041908443,0.2037791477585964,0.144804,0.08591,0.465427,0.009452,0.18721
2020-11-08,0.08473270659092857,0.13648883382645874,0.07294485872425958,0.11177929605880432,0.154285,0.061628,0.465427,0.009452,0.18721
2020-11-09,0.07997583602286185,0.14943563043610128,0.07094724933785432,0.1410499193198803,0.152123,0.083376,0.376472,0.009452,0.199719
2020-11-10,0.07680712123679106,0.12023657532675949,0.07212061798997332,0.12146358733292889,0.151515,0.058569,0.396188,0.009452,0.186367
2020-11-11,0.08040097660872139,0.1376343835888163,0.07494545399625223,0.14555328200215112,0.157541,0.070714,0.382172,0.009452,0.167393
2020-11-12,0.08279282428315213,0.13349085988741008,0.07452957206237457,0.13101374845693287,0.165983,0.083453,0.393011,0.009452,0.194097
2020-11-13,0.09711500394595207,0.23521729607495406,0.0774267768478138,0.13482653466827402,0.166592,0.076,0.405064,0.009452,0.162474
2020-11-14,0.09238095590138551,0.15436692344166442,0.07434762128215722,0.099882083111202,0.162926,0.064086,0.405064,0.009452,0.162474
2020-11-15,0.08817801705673001,0.1367936088191312,0.07166958049883201,0.09984056947563721,0.161274,0.053011,0.405064,0.009452,0.162474
2020-11-16,0.11362336032387338,0.27800931975152615,0.07430305369423769,0.11358577079188198,0.17244,0.075789,0.405812,0.009452,0.153338
2020-11-17,0.12635427253010523,0.31668887909929366,0.07864631637859165,0.15183539705924248,0.186083,0.097431,0.403289,0.009452,0.156992
2020-11-18,0.12028597061872101,0.33568970187622277,0.07845999062688323,0.1917272660496343,0.188411,0.126531,0.392357,0.009452,0.172874
2020-11-19,0.1427565315350272,0.363391246281634,0.07678953044396532,0.12611821793162017,0.188604,0.091581,0.380863,0.007561,0.162614
2020-11-20,0.1452865804801124,0.34375472768412574,0.08489636559904938,0.20082595975924403,0.200411,0.091604,0.391048,0.007561,0.170907
2020-11-21,0.1560510001960194,0.36058386368015805,0.09334945962538005,0.22664055519295737,0.200718,0.099292,0.391048,0.007561,0.170907
2020-11-22,0.1456270835176084,0.34488313276948673,0.09517473148494823,0.24132419012818304,0.196721,0.104009,0.391048,0.007561,0.170907
2020-11-23,0.16344635620305595,0.3960129035515838,0.10589176290996763,0.3057073261441408,0.196635,0.108235,0.359092,0.007561,0.15629
2020-11-24,0.1639134507460784,0.42674176750030596,0.1049226483051926,0.25727914115288647,0.207548,0.133488,0.327883,0.007561,0.141954
2020-11-25,0.1433091220193987,0.33079804385476563,0.09785867912889197,0.21852652791175578,0.202038,0.111039,0.328537,0.007561,0.136472
2020-11-26,0.11232800238920812,0.49487445993291856,0.08682269021258365,0.3522078343026964,0.178819,0.16221,0.309195,0.007561,0.136472
2020-11-27,0.10742855274626123,0.3219414508248312,0.08654460040750815,0.17899574741974777,0.178199,0.097083,0.309195,0.007561,0.13071
2020-11-28,0.11746763038947869,0.2609234037876239,0.09095514288341262,0.15398567847325598,0.18714,0.078897,0.309195,0.007561,0.13071
2020-11-29,0.13586915103694436,0.29057573179595647,0.09893736275261276,0.1569865287499995,0.193895,0.074653,0.309195,0.007561,0.13071
2020-11-30,0.1593265205293025,0.37439146166025755,0.10725058751234134,0.2208125958456495,0.215159,0.122664,0.302467,0.009452,0.126915
2020-12-01,0.15331036599178324,0.5425639561681304,0.1013974598522814,0.30457459617887356,0.203078,0.128176,0.337974,0.009452,0.129726
2020-12-02,0.1629321788047825,0.42479043403237077,0.10374314560550821,0.17962906794031763,0.208923,0.092746,0.348533,0.009452,0.135348
2020-12-03,0.16361415057188314,0.32973300618039747,0.10764752854590601,0.17068380495315263,0.21251,0.076957,0.358718,0.009452,0.136894
2020-12-04,0.1380687616022877,0.29783414009300085,0.09757526665820418,0.17300657269003306,0.201563,0.082576,0.35769,0.009452,0.130007
2020-12-05,0.14679303870971988,0.2460010954829527,0.1033694555331914,0.13854619551378403,0.208235,0.063394,0.35769,0.009452,0.130007
2020-12-06,0.14802112009415197,0.18653449123957933,0.10449963919223895,0.11176120671756157,0.211037,0.057756,0.35769,0.009452,0.130007
2020-12-07,0.14821443019447111,0.23451173768879066,0.10235869431552799,0.10483883845692216,0.208784,0.062393,0.381985,0.009452,0.137175
2020-12-08,0.12887541564796656,0.2299547005586266,0.09448551119871239,0.1494793834096026,0.196004,0.076268,0.390301,0.009452,0.128461
2020-12-09,0.13073838594424836,0.2304468565455165,0.098452636682779,0.16716110383465882,0.199421,0.084161,0.356289,0.009452,0.150808
2020-12-10,0.12347741135908111,0.16148581317058786,0.09551726449026625,0.1163932827170846,0.195179,0.058489,0.355261,0.009452,0.154322
2020-12-11,0.11576412805006542,0.2037138039133306,0.09256475591090414,0.10943024929063755,0.192154,0.065353,0.361054,0.009452,0.165425
2020-12-12,0.12875794456791026,0.15922464514618964,0.09740790127997564,0.078311060267025,0.203088,0.047511,0.361054,0.009452,0.165425
2020-12-13,0.14364810140934556,0.2083676562822623,0.10189497330169592,0.08481362817933095,0.208061,0.058209,0.361054,0.009452,0.165425
2020-12-14,0.14466778643673953,0.1868200591698115,0.1011181886750822,0.07335093391813248,0.209592,0.049598,0.350308,0.009452,0.185242
2020-12-15,0.141960522259812,0.20179117744981354,0.10182954346099843,0.08792362787987276,0.212094,0.061946,0.371987,0.009452,0.159522
2020-12-16,0.1739953407394443,0.3374755322412541,0.11178943219372461,0.1666918457879484,0.239894,0.11306,0.375537,0.009452,0.154041
2020-12-17,0.19697544373190254,0.6179107979674119,0.11321177826644213,0.2839507396934913,0.261836,0.191089,0.404784,0.009452,0.14603
2020-12-18,0.22067294866193513,0.5581254007542371,0.11575203990307639,0.16595224095659603,0.266722,0.101426,0.403383,0.009452,0.14097
2020-12-19,0.2521041022745627,0.5448608239044042,0.11670619911569202,0.1304502444429623,0.277467,0.095928,0.403383,0.009452,0.14097
2020-12-20,0.2355286195651807,0.4773151257458552,0.11223801606583977,0.13706375357146827,0.271704,0.094067,0.403383,0.009452,0.14097
2020-12-21,0.20835545997731172,0.5473503115146576,0.10618184818583767,0.14972906762863075,0.261806,0.117237,0.397683,0.009452,0.191427
2020-12-22,0.2327562677401329,0.6210531232778,0.11150704530982553,0.1536901278347089,0.276193,0.112374,0.386003,0.009452,0.178356
2020-12-23,0.19938737780219232,0.6807154270420621,0.10062971077509733,0.15994637669387157,0.26824,0.132552,0.393291,0.009452,0.165425
2020-12-24,0.22680732537337292,0.5588094312649119,0.10656243175922794,0.1484902530217924,0.275502,0.103431,0.398056,0.009452,0.140408
2020-12-25,0.2701753562208836,0.6466428874311311,0.10971112600379246,0.13882431172804344,0.289138,0.106289,0.398056,0.009452,0.140408
2020-12-26,0.27713868303835254,0.7026848121341687,0.11171583660505122,0.15387501720413965,0.315158,0.124412,0.398056,0.009452,0.140408
2020-12-27,0.27167561256117145,0.782305594224964,0.12167153211584378,0.2914023305132639,0.312739,0.176916,0.398056,0.009452,0.140408
2020-12-28,0.27880143317078243,0.5666465068051277,0.13182896963545357,0.26869653274789645,0.324668,0.126507,0.39544,0.009452,0.142797
2020-12-29,0.27596182625532606,0.505764218519314,0.13206778855399934,0.20180579764656592,0.328744,0.11554,0.397776,0.009452,0.162193
2020-12-30,0.27715803980017406,0.44795599501684774,0.13634278480634782,0.18462027737167394,0.350451,0.132961,0.409643,0.009452,0.157836
2020-12-31,0.2637248762925608,0.34429714065070677,0.13340423199657891,0.14375043819537048,0.352811,0.119848,0.411232,0.009452,0.157554
2021-01-01,0.2680566277345926,0.40317810480528266,0.1318226343651638,0.14041502302295217,0.358279,0.102417,0.411232,0.009452,0.157554
2021-01-02,0.2981942904172983,0.5824989583861109,0.14121699636763935,0.21430667010957696,0.398699,0.180925,0.411232,0.009452,0.157554
2021-01-03,0.3635793717070871,0.8540517808806707,0.18396367441697792,0.5232786911229739,0.408312,0.212171,0.411232,0.009452,0.157554
2021-01-04,0.3484374482030248,0.7574910775260862,0.19773068411262062,0.6658192122455824,0.396418,0.219399,0.45954,0.009452,0.216866
2021-01-05,0.3590907060273185,0.5635183762701432,0.21044435126570157,0.4788069271626857,0.426083,0.180004,0.466735,0.009452,0.193956
2021-01-06,0.38840594239068227,0.5943498414049679,0.23322569762121328,0.5172041600322949,0.46766,0.202404,0.423472,0.009452,0.190162
2021-01-07,0.39009088198178565,0.7261483069132683,0.23717464814953063,0.4658471113704959,0.505049,0.229811,0.428331,0.009452,0.152214
2021-01-08,0.40039670524522586,0.8160039919841934,0.23685965020217278,0.5127735554247557,0.525993,0.239489,0.355167,0.009452,0.140829
2021-01-09,0.4122217982535812,0.6163318378648919,0.24895799124625004,0.3780460322925106,0.51802,0.163909,0.355167,0.009452,0.140829
2021-01-10,0.3943069220493812,0.7079582366007706,0.24495275028355487,0.46765425271937505,0.490153,0.215977,0.355167,0.009452,0.140829
2021-01-11,0.3046843422622495,1.0,0.20834698733645515,0.7117850542043027,0.449195,0.341368,0.369557,0.009452,0.176247
2021-01-12,0.2860740819005516,0.6589703798260589,0.1984116477761018,0.4297624129995455,0.425063,0.200911,0.36339,0.009452,0.165706
2021-01-13,0.32766227781241963,0.4644290807160234,0.21698128567160632,0.34014234560966455,0.474883,0.185261,0.373388,0.009452,0.149965
2021-01-14,0.34077895182630424,0.4560179104619388,0.23563787774826003,0.38020389383084596,0.502352,0.16863,0.370118,0.009452,0.164582
2021-01-15,0.3187069642329585,0.4641424189863385,0.2257221931043384,0.4112850027939043,0.467675,0.180622,0.349935,0.009452,0.179902
2021-01-16,0.3187853784321777,0.39516775694101725,0.23884635461512846,0.36695560838174174,0.458172,0.151532,0.349935,0.009452,0.179902
2021-01-17,0.313625020241309,0.3344648345891553,0.23813054696505362,0.3298056141500145,0.452492,0.136064,0.349935,0.009452,0.179902
2021-01-18,0.34094633845846345,0.364754178250757,0.24389624010584823,0.2880516879330567,0.464807,0.127824,0.357877,0.009452,0.179902
2021-01-19,0.34472485562138466,0.5143931460610607,0.2694235885970762,0.5474952039206034,0.456582,0.150195,0.359559,0.009452,0.164441
2021-01-20,0.3347226030372422,0.49689554697813443,0.2704824355548078,0.5424964436363127,0.448917,0.177942,0.384321,0.009452,0.14111
2021-01-21,0.2790353452593125,0.480165104870385,0.21503116484815174,0.5321620643365254,0.37959,0.203427,0.383386,0.007561,0.137456
2021-01-22,0.2991128567510084,0.47163698703348894,0.239479050788984,0.5077191664098347,0.411597,0.207953,0.374416,0.007561,0.145748
2021-01-23,0.30046169256866606,0.29428195867234197,0.2383046111126869,0.30548393848039707,0.397824,0.124476,0.374416,0.007561,0.145748
2021-01-24,0.31094301427797777,0.27142929001524807,0.2724680494704185,0.41669904740483277,0.401079,0.125313,0.374416,0.007561,0.145748
2021-01-25,0.2995987501004118,0.3482296241120667,0.25817583548206613,0.5034405832263642,0.40221,0.157871,0.373482,0.007561,0.163739
2021-01-26,0.2920353636664771,0.323194138719144,0.26511903207741266,0.47925576686326876,0.405197,0.158907,0.369651,0.007561,0.161349
2021-01-27,0.2588282378866411,0.34466185182507114,0.24302578954656937,0.45281806378344774,0.373818,0.165624,0.364044,0.007561,0.360787
2021-01-28,0.28846783949937493,0.31932509215721266,0.25989388808482466,0.39508617181630995,0.418355,0.205956,0.358811,0.005671,0.262403
2021-01-29,0.2927591177121436,0.4900057155273513,0.27053535064026074,0.6253583089756574,0.430839,0.32567,0.367315,0.005671,0.302881
2021-01-30,0.288223369177124,0.34753202718719833,0.26917251456551095,0.3462925097301703,0.430151,0.173045,0.367315,0.005671,0.302881
2021-01-31,0.27745264027277405,0.2472155431413209,0.2561703849004661,0.28054449962003003,0.413191,0.137206,0.367315,0.005671,0.302881
2021-02-01,0.2841502086219534,0.3069561529315561,0.26766768015791415,0.32923084279989645,0.419399,0.16222,0.380022,0.007561,0.262825
2021-02-02,0.3138392322108233,0.4157797556552003,0.29875430622106974,0.5261509694758877,0.448367,0.167104,0.351523,0.007561,0.197048
2021-02-03,0.3507009017466597,0.47367330317996426,0.3297479024750114,0.48291649426034855,0.477169,0.161544,0.353112,0.007561,0.159803
2021-02-04,0.3212684089014859,0.43029529840652997,0.3156785394083679,0.5135265190280353,0.469153,0.183739,0.312091,0.007561,0.143781
2021-02-05,0.3485637178111818,0.4049948162899716,0.34202942110881907,0.46148554325746743,0.487039,0.154112,0.332461,0.007561,0.131131
2021-02-06,0.35098979390590657,0.45895338095169014,0.33335043834674716,0.4586311241765743,0.503507,0.190937,0.332461,0.007561,0.131131
2021-02-07,0.3381222684560433,0.3784455588920582,0.31981874239961283,0.45882553258421716,0.498184,0.174083,0.332461,0.007561,0.131131
2021-02-08,0.38334893471525944,0.4891660268921304,0.3479777465906716,0.5574022186698167,0.605257,0.278142,0.352271,0.005671,0.136332
2021-02-09,0.4252464954590769,0.561478104989606,0.3525333771419005,0.510903449476818,0.609436,0.250201,0.355354,0.007561,0.141813
2021-02-10,0.4254150409217664,0.7105512802197077,0.3474729242126236,0.4834203482594114,0.58649,0.237156,0.360213,0.007561,0.146873
2021-02-11,0.43194522263878654,0.5123909529327334,0.35588613719319584,0.4118851870116531,0.630404,0.220051,0.345356,0.007561,0.136472
2021-02-12,0.4677679791443553,0.599692168635128,0.3685916256161896,0.4347433445817263,0.624466,0.206066,0.341992,0.007561,0.118482
2021-02-13,0.5493271156638891,0.9200630962158671,0.36233344310303406,0.40385127454707176,0.618603,0.187825,0.341992,0.007561,0.118482
2021-02-14,0.5161437888295743,0.7151224729051517,0.3604136744556808,0.35627464345170556,0.642266,0.190713,0.341992,0.007561,0.118482
2021-02-15,0.49715961248342244,0.7475803739622392,0.35503386158966627,0.44749283012758334,0.630929,0.207555,0.31938,0.007561,0.118482
2021-02-16,0.5052197938576756,0.7019143328620455,0.35530536946433827,0.39062185415524947,0.649351,0.207496,0.31938,0.007561,0.139424
2021-02-17,0.5795530640651464,0.764932509858853,0.3696393079582466,0.41108322673434905,0.692649,0.218407,0.294898,0.007561,0.139986
2021-02-18,0.5511327882283934,0.43462681993790636,0.3885675896591298,0.31764403408165337,0.685761,0.135181,0.296954,0.005671,0.1539
2021-02-19,0.5787162167436495,0.3933368330570461,0.39339916796707797,0.29352925641828875,0.747545,0.168282,0.299196,0.005671,0.147716
2021-02-20,0.5532433190616737,0.4525092040727227,0.3847570544009546,0.39580043630317063,0.750649,0.181735,0.299196,0.005671,0.147716
2021-02-21,0.5521504560322715,0.3812287718825592,0.388174491330495,0.26146341580939436,0.771797,0.134726,0.299196,0.005671,0.147716
2021-02-22,0.4983572423766963,0.5260452679835892,0.3555022042351032,0.48941007774987855,0.722868,0.250903,0.328163,0.005671,0.167393
2021-02-23,0.4106775492727901,0.6055850357897768,0.31045492730490737,0.6061584808789529,0.643839,0.291553,0.325827,0.005671,0.162614
2021-02-24,0.4231763520157612,0.39637358255035965,0.32244512736227626,0.3549383249673284,0.656772,0.16886,0.318352,0.005671,0.137737
2021-02-25,0.4162100637424926,0.4032350889593263,0.29035482831419945,0.2718410954158689,0.618432,0.142275,0.298729,0.005671,0.243851
2021-02-26,0.3922910290427448,0.433894995538441,0.28404404228626096,0.35623681614205793,0.607361,1.0,0.254999,0.005671,0.23064
2021-02-27,0.3970792309547798,0.272487181346696,0.28700894878186634,0.22645856833887082,0.605139,0.117406,0.254999,0.005671,0.23064
2021-02-28,0.37690236047502024,0.3258579179290699,0.27766632049272005,0.3101335095343287,0.589713,0.1392,0.254999,0.005671,0.23064
2021-03-01,0.4059041975594031,0.25213178373200174,0.3092858622226675,0.266394053941689,0.655685,0.140495,0.249673,0.005671,0.165987
2021-03-02,0.41331457544368466,0.28682101127887477,0.29395050963119546,0.24807918317544372,0.6373,0.122093,0.259671,0.005671,0.176528
2021-03-03,0.4432797869756171,0.3508738622450904,0.3116564995937159,0.24991302538154478,0.669001,0.138555,0.243039,0.005671,0.212649
2021-03-04,0.4223329379879255,0.3003227659795115,0.30443774470498747,0.2527204819920774,0.639974,0.136017,0.229116,0.005671,0.239353
2021-03-05,0.4214524413831192,0.24841319703369855,0.30260017878606604,0.23040321187175503,0.64535,0.125261,0.227154,0.005671,0.184399
2021-03-06,0.4276863916808672,0.20582529502190325,0.3284359822405821,0.2507805080213548,0.645131,0.083997,0.227154,0.005671,0.184399
2021-03-07,0.4495619789591462,0.19137695128063126,0.34298718934836203,0.2636889598463987,0.678815,0.109382,0.227154,0.005671,0.184399
2021-03-08,0.45284893737896015,0.23948553809093553,0.36671887817578197,0.31006027133360126,0.694081,0.125178,0.207812,0.005671,0.195784
2021-03-09,0.48578710717663587,0.29582989750340744,0.3738062021702205,0.2594573402255046,0.731924,0.131876,0.24416,0.005671,0.175545
2021-03-10,0.4770084079539274,0.3455005812737029,0.35915495491315197,0.28000227027376307,0.749313,0.150344,0.248645,0.005671,0.154884
2021-03-11,0.4790715125747623,0.263091987646902,0.3649039270946572,0.2661549103954011,0.77569,0.14883,0.249206,0.005671,0.145748
2021-03-12,0.53414317382319,0.4452931232968002,0.353398505035567,0.24701307834671996,0.768745,0.145699,0.246683,0.005671,0.128602
2021-03-13,0.5503135379630977,0.3501140590710624,0.38585274459041224,0.27830953324233243,0.826164,0.160106,0.246683,0.005671,0.128602
2021-03-14,0.518579178488191,0.24711709928831957,0.3709380643318689,0.2094987116145048,0.797671,0.111591,0.246683,0.005671,0.128602
2021-03-15,0.47911168536648063,0.3393625815208138,0.35756737252845083,0.2932370832755311,0.747825,0.176741,0.255466,0.005671,0.119325
2021-03-16,0.47848166783482327,0.2880941218916129,0.36081518519240524,0.2639143711314474,0.761005,0.157445,0.256961,0.005671,0.115952
2021-03-17,0.4926223617606783,0.23729099381081634,0.3643199398022098,0.27222016079365985,0.791337,0.158916,0.253411,0.005671,0.108082
2021-03-18,0.47706592028395123,0.20134725594868055,0.35568558953861357,0.2570617586744719,0.77648,0.145861,0.258363,0.005671,0.14111
2021-03-19,0.47854660526417114,0.15034265862481846,0.36308092710455764,0.2326137449781717,0.78364,0.126528,0.266959,0.005671,0.132256
2021-03-20,0.47782289413815393,0.13474094476282075,0.3620196654741337,0.24994814971156656,0.783156,0.130283,0.266959,0.005671,0.132256
2021-03-21,0.46550662866353465,0.1475916302496093,0.356826068011882,0.25358558864958125,0.771554,0.134859,0.266959,0.005671,0.132256
2021-03-22,0.43920735605448413,0.1675409561882414,0.33621914739799375,0.2611326978196528,0.727593,0.148104,0.263689,0.005671,0.103162
2021-03-23,0.4400965653480926,0.16374219203184795,0.333521308895013,0.24170268377946705,0.730674,0.147854,0.251542,0.005671,0.12312
2021-03-24,0.41270284168261695,0.21990607710827303,0.3153915568570865,0.3537132341024449,0.701829,0.188742,0.259017,0.005671,0.13577
2021-03-25,0.39978158083186577,0.185108881316786,0.31580542656372046,0.3345664121438387,0.686118,0.181314,0.251448,0.005671,0.116233
2021-03-26,0.4313339180742116,0.1672301350862158,0.3386668985098641,0.2483807176161588,0.736522,0.148483,0.258269,0.005671,0.102881
2021-03-27,0.4328859355115209,0.12796922395894228,0.3415707890825968,0.19442235121145185,0.748799,0.121328,0.258269,0.005671,0.102881
2021-03-28,0.43344298963941663,0.11424961350071819,0.33622382095804354,0.1761847140811007,0.748465,0.122543,0.258269,0.005671,0.102881
2021-03-29,0.46001334275326633,0.18089291787924883,0.3635192551087857,0.25139103467464896,0.774883,0.151299,0.239581,0.005671,0.129304
2021-03-30,0.46622205629724256,0.19491897010147508,0.36912360657097154,0.24794704908637896,0.792024,0.142007,0.213792,0.005671,0.113422
2021-03-31,0.46852010307819025,0.1843825761006766,0.38450777190074176,0.3415635591636674,0.792041,0.174141,0.24145,0.003781,0.110471
2021-04-01,0.48712220870652656,0.20986534602242038,0.39703888460543224,0.34990514215030677,0.794639,0.162998,0.253411,0.005671,0.081377
2021-04-02,0.5127631797350498,0.22236536315325006,0.43233599881013757,0.39782006398121084,0.798875,0.154488,0.253411,0.005671,0.081377
2021-04-03,0.4675331228235413,0.21818046602596838,0.4079175043691742,0.36322118508477275,0.772735,0.157131,0.253411,0.005671,0.081377
2021-04-04,0.4869264092665496,0.15363793794133096,0.42167919139920457,0.290345903822209,0.789688,0.131405,0.253411,0.005671,0.081377
2021-04-05,0.534817226915,0.26121730495906736,0.4248195641104582,0.3253318776069446,0.794082,0.160212,0.253784,0.005671,0.089529
2021-04-06,0.5814977533736413,0.5117476309521442,0.4270511371058019,0.3293788375878294,0.781375,0.175696,0.267053,0.005671,0.092481
2021-04-07,0.5301891582143972,0.48062181375432655,0.39572023963737574,0.41303537138875995,0.749906,0.203434,0.265745,0.005671,0.078988
2021-04-08,0.551508206400572,0.24681825235298774,0.420711608683557,0.2819292225061291,0.783307,0.138072,0.281256,0.005671,0.076037
2021-04-09,0.5370486624002783,0.1687717974106828,0.4172095543528924,0.21517681322967672,0.782148,0.119559,0.268735,0.005671,0.072382
2021-04-10,0.6320020772251854,0.36735127200485423,0.43078681751051245,0.2779643218381918,0.804878,0.153072,0.268735,0.005671,0.072382
2021-04-11,0.626416642827931,0.37293968251562276,0.43540554112241386,0.2137249431884887,0.810923,0.118474,0.268735,0.005671,0.072382
2021-04-12,0.6007075583160139,0.28531552674895977,0.4315123617440244,0.2384223787535459,0.80635,0.134527,0.257429,0.005671,0.075474
2021-04-13,0.6639588892422665,0.37976301549153735,0.4655089799722,0.332215893493322,0.85935,0.187053,0.271351,0.005671,0.07182
2021-04-14,0.6998695022698941,0.4528687159231414,0.4944184280861473,0.4066829348208212,0.853569,0.20866,0.260792,0.005671,0.076599
2021-04-15,0.7191151021997592,0.35527089257263866,0.5122875252944065,0.36703287246618954,0.856569,0.16093,0.289292,0.005671,0.070696
2021-04-16,0.7866841069230824,0.6562823025466648,0.4937466297932082,0.41401419494726477,0.831005,0.228453,0.301813,0.005671,0.066198
2021-04-17,0.7702214170519862,0.7347944419065888,0.4752308676593891,0.36732658342473334,0.817954,0.175929,0.301813,0.005671,0.066198
2021-04-18,0.6811656341531349,0.7278394648234315,0.45231084639151026,0.5899755298232275,0.752362,0.266574,0.301813,0.005671,0.066198
2021-04-19,0.6497198663999303,0.5183116803623418,0.4372202325613137,0.38808895321992937,0.74514,0.173632,0.292842,0.005671,0.080815
2021-04-20,0.6469693177567123,0.5217458748948883,0.47210757940653986,0.4532921622642625,0.756133,0.180878,0.300131,0.005671,0.100351
2021-04-21,0.640961940287469,0.42395039554917147,0.47945436387641077,0.44680663647654645,0.718446,0.14349,0.313867,0.005671,0.083767
2021-04-22,0.6248524362102287,0.5450620415456212,0.48770356086345684,0.6249208093163968,0.686971,0.200984,0.303495,0.005671,0.100773
2021-04-23,0.5918878279086017,0.5109207373087715,0.4792064574799904,0.6472266405377175,0.677155,0.235327,0.29957,0.005671,0.081377
2021-04-24,0.5454121998555829,0.24881491857702184,0.44688463545989004,0.3613123321934933,0.661845,0.126385,0.29957,0.005671,0.081377
2021-04-25,0.5420286722249078,0.20044378448247008,0.46909759902067627,0.3608284636589697,0.646479,0.118002,0.29957,0.005671,0.081377
2021-04-26,0.6088971424328208,0.26938192800491884,0.5155557458372451,0.40201677496046184,0.720144,0.153204,0.301719,0.005671,0.085734
2021-04-27,0.64334346578625,0.2509187254507081,0.5428627859954444,0.3664304837925816,0.734992,0.12764,0.300505,0.005671,0.08461
2021-04-28,0.640116852393312,0.23021761984658565,0.5606263126750225,0.39061774994750986,0.731933,0.123452,0.295926,0.005671,0.080675
2021-04-29,0.6319038341480028,0.19219282865707635,0.5628589761677112,0.3700974019424804,0.713293,0.117921,0.291721,0.003781,0.085313
2021-04-30,0.6757320923946526,0.21137950273150494,0.566332365996737,0.3361058442639664,0.774883,0.136168,0.290974,0.00189,0.099368
2021-05-01,0.691670561669546,0.19531844468419376,0.6030624456411618,0.3233514971556943,0.776026,0.108511,0.290974,0.00189,0.099368
2021-05-02,0.6699301283668231,0.1677186401327842,0.6043733792351361,0.31492696581659557,0.758453,0.095031,0.290974,0.00189,0.099368
2021-05-03,0.7419363381104387,0.282637740807618,0.7062625446648119,0.57150399180742,0.76681,0.134193,0.313399,0.003781,0.095151
2021-05-04,0.7743690861182922,0.6389617256456251,0.6685176793482361,0.7320324910836756,0.71004,0.182948,0.298823,0.003781,0.111595
2021-05-05,0.9144528984290995,0.7308456396847295,0.7257664012500528,0.5613088618617752,0.770094,0.184906,0.306578,0.003781,0.106957
2021-05-06,0.9073457478669216,0.5774156267530856,0.7189807036283851,0.5123556993543062,0.755009,0.185721,0.335919,0.003781,0.096275
2021-05-07,0.886934021066348,0.6139871902829815,0.7176723145282157,0.45540083321169933,0.769102,0.18257,0.350589,0.003781,0.072382
2021-05-08,0.8872579785790498,0.37232116678764393,0.8065631670335539,0.5840547796801054,0.790352,0.173743,0.350589,0.003781,0.072382
2021-05-09,0.9999999999999999,0.5435454066954033,0.8121352449671735,0.5884212041007767,0.781962,0.175258,0.350589,0.003781,0.072382
2021-05-10,0.9237132419559336,0.7340476245098891,0.8171228682523406,0.735548745009181,0.747129,0.19224,0.356382,0.003781,0.114125
2021-05-11,0.9745106211727038,0.485491316825908,0.8631524496123409,0.6140451677911591,0.759532,0.161954,0.354887,0.003781,0.144765
2021-05-12,0.7655098696335503,0.48464046584138765,0.7817201315905093,0.8123872677544324,0.648627,0.20219,0.342459,0.003781,0.22558
2021-05-13,0.8043950718735934,0.5402894227536527,0.7666822770604308,0.9261577281615836,0.656932,0.26441,0.343674,0.003781,0.162895
2021-05-14,0.830622926186256,0.3520867776890437,0.8440853112495331,0.5593680284870003,0.659345,0.145836,0.356849,0.003781,0.102178
2021-05-15,0.7561929580089763,0.3089550526884777,0.7502988526635642,0.4895639068398874,0.613533,0.155741,0.356849,0.003781,0.102178
2021-05-16,0.7473454156688362,0.30220736235085616,0.7395328916612455,0.5494799246681388,0.609068,0.16988,0.356849,0.003781,0.102178
2021-05-17,0.7055538664587195,0.35279410232354064,0.6746366676645745,0.6308166887072071,0.566219,0.201288,0.384321,0.003781,0.114968
2021-05-18,0.7416981340569815,0.4168916711123623,0.6954114729411414,0.46522209610855286,0.556998,0.147138,0.384788,0.003781,0.137737
2021-05-19,0.44607711803654115,0.6338208606089792,0.49985803655657696,1.0,0.470274,0.350156,0.397215,0.003781,0.149543
2021-05-20,0.5100846931829589,0.45731501718835765,0.5686905924694308,0.7952448717331523,0.525775,0.239994,0.397683,0.003781,0.12832
2021-05-21,0.41985316941196216,0.37524560903742,0.4934647621937592,0.6273256998846501,0.474712,0.221968,0.392824,0.003781,0.121012
2021-05-22,0.39003070863350686,0.2833142891145993,0.46476832456119366,0.48553018233188483,0.478117,0.15058,0.392824,0.003781,0.121012
2021-05-23,0.31668686510069355,0.37637092177548953,0.42517958401962924,0.6544084221979459,0.437507,0.211604,0.392824,0.003781,0.121012
2021-05-24,0.43053355245459524,0.3074197089441226,0.5387631910481878,0.6263918666307078,0.495285,0.179461,0.400206,0.003781,0.096416
